,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,cusip,ticker
141855,,,,,,,,,,,,,,,,,,0.9693480933130875,0.9312335368818816,0.9023942035564778,0.923013326787629,0.9311609311079121,12503M108,CBOE
150204,,,,,,,,,,,,,,,,,,,0.9529473514770583,0.9570452757342844,0.8017534889384343,0.8474184991179878,29414B104,EPAM
30728,,,,,,,,,,,,,,,,,,,,,,,85572F105,SFR
151957,,,,,,,,,,,,,,,,,,,0.6159380044118519,0.6385847056375442,0.6325173910169604,,34960Q109,FBIO
74571,,,,0.9800683402650812,,,0.8659081196110867,0.7431687882707518,0.7923489629927609,0.8498981821186298,0.9036453779670909,0.9582888482767178,0.9830363260297738,0.9779152441758969,0.9780492561005474,0.9655553341747349,0.9634106458883162,0.9673781026027694,0.9420973664640366,0.9482261229780498,0.9366479883790781,0.9482518417189614,498904200,KNL
40919,,,,,,,,,,,,,,,,,,,,,,,59116R107,MPG
102525,,,,,,,,,,,,,,,,,,,,,,,553274101,MPG
8465,0.780846306983774,0.7990967890531462,0.8370484241800428,0.8642754768036479,0.8833830866827415,0.9233609653407413,0.9334430562673255,,0.8303743394812999,0.8310383694109559,0.8141506334680427,0.6780337356929309,0.04428553294876584,0.23450904867827843,0.16422437872677642,0.3494433480001402,0.5336794929366802,0.718197799261769,0.8590988996308845,1.0000000000000002,1.0000000000000002,,482480100,KLAC
76260,,,,,,,,,,,,,,,,,,,,,,,464895309,ISON
120197,,,,,,0.9495190459015298,0.9633772097323252,0.8673108652422993,0.5639607319680423,0.6515369502733307,0.7338963287975248,0.8357006053139214,0.9353465745418298,0.9656740433796573,0.9624907044739519,0.9065914112995909,0.7514999614615305,,,,,,82966C103,SIRO
130109,,,,,,,,,,,,,,,,,,,,,,,56509R108,MAPP
59616,,,,,,,,,,,,0.9676621889386616,,,,,,,,,,,14075T107,CPD
69990,,,,,0.5566997894325251,0.6385265204660086,0.7174378733319557,0.7707531283715184,0.7623368690931962,0.7845076916309608,0.8496414955592198,0.886098212641739,,,,,,,,,,,881448203,TMRK
119370,,,,,,,,,,,,,,,,,,0.979956556516008,0.9685687193541584,0.9706676033046847,0.9782337367896508,,76218Y202,RHNO
48759,,,,0.8912425301698275,0.7894128337422011,0.8018427536117978,0.7754836578391361,0.8509135160787844,0.7934883787629075,0.7784284868791492,,,,,,,,,,,,,032092306,AMPXQ
38440,,,,,,,,,,,,,,,,,,,,,,,49428J109,KE
88928,,,,,,,0.6596763629848499,0.42948704796381765,0.617380720988548,0.6998427612809105,,,,,,,,,,,,,65332E101,NXRA
139686,,,,,,,,,,,,,,,,,0.8039768250720514,0.8571417103971678,0.8953897493290526,0.9157797147703792,0.9324427199633833,0.9606814348232178,88146M101,TRNO
104660,,,,,,,,,,,0.8535159313901891,0.7572935663738575,,,,,,,,,,,523234102,XPRT
70232,,,0.931606469320991,0.9030834911815646,0.8360896310967341,0.8686644183267145,0.9005709991045379,0.7722908500234306,0.8281449934864412,0.8661118473469795,0.8819904995164777,0.9363139644387184,0.9715881357711327,0.931852030623918,0.9532491699334502,0.9705474620750915,0.973988443206445,0.9742957547221109,0.96642983940916,0.9744684868759966,0.9676988540385526,,864482104,SPH
29409,,,0.9954697627548732,0.3586993082866388,0.5008898706695966,0.5851580504293773,0.6987530427041042,0.8183302133279435,0.8704444476071599,0.8969757489751536,0.18537359871095954,0.3494521854667648,0.516743028244397,0.6807642030240673,0.8416587035849817,0.2766401858618259,0.8553280371723654,0.4025749627791626,,,,,072788102,BYLK
44234,,,,,,,,,,,,,,,,,,,,,,,31446L100,FENX
21783,,,0.6218434844671656,0.6443479908302981,0.4876622434226949,,,,,0.5379044150750356,0.6626287922374072,0.740025560721856,0.841326071631648,0.7936536053601102,0.7201753992723905,0.7806033686568161,,,,,,,38116G204,GORV
78884,,,,,,,0.863294942156011,0.9004297818125782,0.8938678815523342,0.9159586700408928,0.9405597811514046,0.9272280667405213,0.9382715901264171,0.9433718118091253,0.9552422252855106,0.9612388187491187,0.9594659452088242,0.9558523686225395,0.9566634322133758,0.9485916069062699,0.9544846052560396,,868873100,SRDX
54432,,,,0.6472586051208788,0.7318847931838877,0.729778317272421,0.803606110437579,0.8450175118406689,0.8496347030778975,0.8814723319038839,0.9066965769703467,,,,,,,,,,,,973149107,WIND
135314,,,,0.6472586051208788,0.7318847931838877,0.729778317272421,0.803606110437579,0.8450175118406689,0.8496347030778975,0.8814723319038839,0.9066965769703467,,,,,,,,,,,,337561104,WIND
9396,,,,,0.8777547565297958,0.6980216035266421,0.7394475677950092,0.6198920628554614,0.6757891314215063,0.7214999390872737,0.5146030513565444,,,,,,,,,,,,321006504,FMFN
100953,,,,,,,,,,0.8962451515558154,,,,,,,,,,,,,55377A106,MTCT
10454,0.8401461425259782,0.44743418408335145,0.7338270286274329,0.7643122379181387,0.7081568040353398,0.6607925903125798,0.6802361812645603,0.6353181021456212,0.7171055825438846,0.8090000127165655,0.8688181705272147,0.9604059215384128,0.9716965914419886,0.93191669648989,0.9361003946727096,0.9367623235160037,0.9457872038387578,0.9540764660907758,0.9634741863989984,0.9638026357305062,0.949769630266472,,615394202,MOGA
62103,,,0.7345762033304736,0.7745604950855706,0.8702604626002903,0.9731489819401926,0.9403502611950018,0.9416369292539842,0.9543632543590566,0.6200985986270309,0.8899503454496671,0.8862358693858894,0.8890018936198004,0.8671964447682186,0.8425425726921226,0.9461519939184482,,,,,,,698657103,PTRY
110363,,,,,,,,,,,,,,,,,,,,,,,082073107,BFBC
132906,,,,,,,,,,,,,,,,,,0.8591858196226434,,,,,032420101,ANAC
146746,,,,,,,,,,,,,,,,,,,0.9037577446958285,0.931873755759406,0.9467914354846174,0.9773479158358708,500688106,KOS
13201,,,,0.9218660965328207,0.8738046863946121,0.7579281182392097,0.8208719633547673,0.8584073552180709,0.910905681375423,0.9277077923105302,0.8867590138527479,0.9009986011368334,0.9001358382934146,0.9062969955071493,,,,,,,,,868733106,SURW
39240,,,,,,,,,,,,,,,,,,,,,,,00773U108,ADVM
14917,0.9017151377649528,0.885746545524517,0.9126534328044951,0.9436345401166666,0.9434689262605535,0.9608982967981895,0.740688248437934,0.783518445356745,0.8304444092906615,0.852988682048155,0.8876464625094517,0.9306526439292975,0.9330897096599097,0.9522518109409429,0.95497328817341,,,,,,,,882491103,TXI
81418,,,,,,,,0.35137771532032336,0.4221199930879383,0.5351445690516982,0.6886477923258119,0.8370821459612822,0.9854381199595862,0.9785110212311363,0.7809901103134415,0.6185484875886926,0.696995525160818,0.7747912501942837,0.8526915632481933,0.8823529347073358,0.8772692632158338,,30237P106,FMBM
8650,0.9584297427196284,0.9545168192550552,0.9581629001859829,0.9488887643512995,0.4469430171836494,0.5686164710457731,0.6472173663426015,0.7519779871974335,0.6801616568759915,0.7821396877507141,0.8207777095792304,0.8625417413732575,0.9030774701581781,0.9506720141552499,0.9386810577272117,0.9278051415413637,0.9229859944443162,0.9389966126708476,0.938310129457606,0.9291240474094173,0.9443321029733831,0.9529122782165667,488152208,KELYA
45979,,,,,,,,,,,,,,,,,,,,,,,16706W102,CHMA
70937,,,,,,,,,,,,,,,,,,0.17865551528108822,0.3386535286939992,0.4979594347438302,0.664352735385093,0.832203218867566,78467J100,SSNC
106888,,,,,,,,,,,,0.9297319622223179,0.9158985980630809,0.883643939729855,0.9157332202844124,0.6718327999636455,0.45872677833134734,,,,,,441060100,HSP
73873,,,,,,,,,,0.7051658536519543,0.7626103048360175,0.8173600844940611,0.8597820062674074,0.8991924429694336,,,,,,,,,24784L105,PROJ
124064,,,,,,,,,,,,,,,,,,,,,,,871043105,SDXC
97898,,,,,,,,,,,,,,,0.8348570275344269,0.8754237320138465,0.9068565117121723,0.9100910204914235,0.8769463205031087,,,,29383V305,EGT
76590,,,,,0.9192444032555944,0.9454814153816766,0.9212169419143162,0.793821041215168,0.8445181344098251,0.877631392424178,0.9036944017634886,0.9353481463351491,0.9202604923014824,0.9322621327033837,0.9459915765033001,0.9608848104616021,0.9697741550024066,0.9723464938406264,0.9671712521347189,0.9608551651684323,0.962053645680219,0.9485850636672563,86183P102,SRI
61712,,,,,,0.7912140550991441,0.8068469406319133,0.8552047316627636,0.728144141692437,0.8147647088858456,0.8652793232542189,0.8881740194769708,0.9231352344249484,0.9450126763417659,0.9599927225948093,0.9669999089576553,0.975750112770544,0.9696103527535435,0.9629106170985235,0.9320662430431848,0.9237065485248193,,606501104,MIND
64056,,,,,,0.7912140550991441,0.8068469406319133,0.8552047316627636,0.728144141692437,0.8147647088858456,0.8652793232542189,0.8881740194769708,0.9231352344249484,0.9450126763417659,0.9599927225948093,0.9669999089576553,0.975750112770544,0.9696103527535435,0.9629106170985235,0.9320662430431848,0.9237065485248193,,44054Q105,MIND
111545,,,,,,,,,,,,,0.9708496025101525,0.9737685549661027,0.9702402424662641,0.9744744704811452,0.9220371275632019,0.9421783179110124,0.9561879780101796,0.9657495158447352,0.9670143670306803,0.9713193285294329,30034T103,EVRI
24667,,0.8657162240374999,0.8994850394864591,0.9226488437391934,0.9381514901362353,0.9460961380698505,0.9473258432054237,0.9175465306391096,0.9082498266808381,0.9045092549366304,0.9125080794029516,0.898509963993348,0.9247614569591806,0.910135719820496,0.9145264817931598,0.9204412611391433,0.9473590985488662,0.9420498201082104,0.9439016013971637,0.9475874893304349,0.9547868635975248,0.9650213821073901,45167R104,IEX
10288,,,,,,0.8117533362852534,0.8611052918469502,0.7936510086572817,0.8105376194148061,0.8779929007806363,0.9185553479671291,0.9570410488176968,0.9859738974909996,0.9733245929433718,,,,,,,,,605203108,MSWP
142543,,,,,,,,,,,,,,,,,,0.9616912201376507,0.9608162487133954,0.9402398201696892,0.9395158786929381,,03236M200,AMRS
144323,,,,,,,,,,,,,,,,,,0.9501275178548398,0.97623311535932,0.9892399243021757,0.9888267007222614,,816645204,LEDS
74840,,,,,,,,0.9344987330243194,0.8844407198368595,0.9064523696887857,0.9209048249660441,0.922259303383839,0.9257914538666885,0.9455320926565169,0.8403029717791505,,,,,,,,096227301,BFLY
48142,,,,,,,,,,,,,,,,,,,,,,,74383L105,PVBC
3089,,,0.9535347252641803,0.9647619850706894,0.9693585903639702,0.877084613980703,0.8809705725516718,0.8964206441651481,0.9223941827975242,0.9353006183546848,0.9599910395396434,0.9678637757829172,0.9729652980500372,0.9772420152185329,,,,,,,,,156710105,CRDN
63088,,,,0.8346141033256217,0.8658372228091084,0.9050134497775041,0.82941547930425,0.734773348739521,0.7922903662871417,0.8047825175103291,0.8098603207968569,0.8096084966218171,0.8463866678143767,,,,,,,,,,302311105,EZEN
89520,,,,0.9124282919558084,0.9322229399188778,0.9391228828616732,0.4667159155830518,0.5320665363799989,0.6318630032721776,0.7543721969580491,,,,,,,,,,,,,027568104,AMOAQ
2967,,,,,,,,,0.8261963064040548,0.8974458129010919,0.9768219323864393,0.9732514551365898,0.9488716149939556,0.9354390150626137,0.09769642499475724,0.27659830917123013,0.4553730511815283,0.6361027686992741,0.8164594002208583,1.0,1.0,,149568107,CVCO
154704,,,,,,,,,,,,,,,,,,,,,,,G5698W116,LXFR
149819,,,,,,,,,,,,,,,,,,,,,,,71672U101,PDH
68754,,,,0.7756900902824062,0.7648237005012943,0.8447148337235072,0.8857707842201841,0.9373437907178443,0.9562331013035591,0.9354683239144361,0.9045318365985423,0.8714075919741555,0.8869863367708058,0.8965169543413334,0.8988098074913158,0.9251087891057679,0.9462035180952864,0.9613274321629796,0.9746860554266517,0.9811886493136767,0.9796798131989484,,45254P508,IMH
62299,,,,,,,,,,,,,,,,,,,,,,,743958407,PSCO
110392,,,,,,,,,,,,,,,,,,,,,,,372591107,GTWN
26506,,,,,,,,,,,,,,,,,,,,,,,781220108,RKUS
119673,,,,,,,,,,,,,,,,,,,,,,,255413106,DIVX
56876,,,,0.8976523722568182,0.9088137429330041,0.907603342822253,0.9196145023591609,0.8059410877954118,0.8398764357637457,0.8131740665434404,,,,,,,,,,,,,46426P103,ISOOQ
10600,,,,0.915929147946686,0.9130642799262854,0.9241596841051853,0.9251986467653767,0.9366911413603912,0.8261647478832851,0.8367485189824493,0.8223078593086626,0.8674732565612363,0.8504049451662661,0.8950166897470236,0.8833774002077057,0.9183574550578104,0.9347411878528884,0.8830875046722356,0.9080395776702908,0.9208755961229382,0.9260428350998918,0.9442655131136363,62886E108,NCR
127148,,,,,,,,,,,,,,,0.9403842563539199,0.9634294276237503,0.9784458820498223,0.9777774493269756,0.9841746500993835,0.9850831798227384,0.9861006268715251,0.9905324698105433,254709108,DFS
85078,,,,,,,,,,,,,,,,,,,,,,,132152109,CATC
6324,,,,,,,,,,,,,,,,,,,,,,,355540204,FRWL
106442,,,,,,,,,,,,0.9604064939845351,0.35320601727962775,0.4861524473332062,0.7350155816756642,0.7376583197896129,0.7411050948559009,0.7480622288432611,0.8689218771424562,0.9817981676432005,0.9894219745565648,,05969A105,TBBK
90733,,,,,,,0.9049482548960711,,0.838251380750426,0.8688006856876138,0.8843432092009991,0.8449743733057465,0.8920155595408452,0.9421065874506734,0.3977217664118183,0.49317813263450444,0.5779094364621852,0.6882719140762263,,,,,871206405,SCMR
1992,,,0.8030872226799858,0.8456445428595124,0.8670685174485483,0.7558742406167418,0.8221899367285215,0.8375702544435046,0.8588597645957101,0.834030984128054,0.6920788186706716,0.7559549402882897,0.8066627744778228,0.8454997192370973,0.8933858128396295,,,,,,,,80517Q100,SVNTQ
39103,,,,,,,,,,,,,,,,,,,,,,,13765N107,CNNE
116829,,,,,,,,,,,,,0.9688146969504465,0.9675238790534048,,,,,,,,,90984R101,UCBA
7199,0.9863436473536483,0.9871666305846375,0.9881110853540889,0.990386059257224,,0.9880540658663655,0.832380404101755,0.9524156411744936,0.9600361842417767,0.956598612423622,0.9572071936106019,0.9603474453581041,0.9950838489275202,0.9950586505818503,0.996541400600927,0.9776124463501985,0.9777296324299556,0.9816264014820032,0.9864618103609374,0.9904368064369745,0.9374613775210374,0.9469764634902921,419870100,HE
132821,,,,,,,,,,,,,,0.7626102043295495,0.8459626290789547,0.9115674675932448,0.930586919698342,0.8812399388294978,0.8880858774683305,0.9140283613047225,0.917172631598375,,141619106,CSII
99454,,,,,,,,,,,,,0.8625015326025961,0.8752128657106825,,,,,,,,,018535104,ABVA
20145,,,,,,,,,,,,,,,,,,,,,,,129603106,CCC
65726,,,,,,,,,,,,,,,,,,,,,,,17142R103,CCC
66706,,,,,,,,,,,,,,,,,,,,,,,G21810109,CCC
14136,,,,,,,,,,,,,,,,,,,,,,,853373108,STDE
133591,,,,,,,,,,,,,,,,,,0.9848940986661663,0.9877703072392492,0.9902742636493533,0.9767644443567784,0.983514827447498,48251W104,KKR
113433,,,,,,,,,,,,,0.9945600680677043,,,,,,,,,,29100P102,EMS
125925,,,,,,,,,,,,,,,0.7427736964784105,0.8355555642867107,0.8710943271469089,0.49160116474528054,0.723751432595259,0.7458144127860848,0.700425411151603,,46527C100,ITP
57088,,,,,,,,,,,,,,,,,,,,,,,96812T102,WRD
15068,,,0.931729396581399,0.9256269636957963,0.9571423126939287,0.9720414410257258,0.9717088792259385,0.9763777184589151,0.9806999136107679,0.9782798332692277,0.8992915693232899,0.8282270183702387,0.9005609278192717,0.925215307046253,0.9298190181193963,0.9084582186664528,0.9329228263210372,0.9638735075381994,0.9705514979542805,0.9767226629063505,0.9770563697499046,0.9554851177580865,83001A102,SIX
55998,,,,,,,,,,,,,,,,,,,,,,,206787103,CNDT
95047,,,,,,,,0.9532815774368434,0.9399307978840848,0.9558670751039113,0.9578005318500855,0.849365784918319,0.8894668489983838,0.9142094607011122,0.9382706088615086,0.9562522153227088,0.9139019950635536,0.9583772767080581,0.9652471744178305,0.9584239509564135,0.9578616116405894,0.9644243291696777,87305R109,TTMI
86413,,,,,,,,,,,,0.7064642614979463,0.7805914029639431,0.8557607410563023,0.2904829566883399,0.7238173177137792,0.7665300558722496,0.7981651448212885,,,,,53261U403,LIME
47491,,,0.868357941697522,0.9176401378079941,0.8495874420457887,0.8873337133951134,0.9077495072755595,0.9199505540218482,0.8944720941627688,0.9243452610430059,0.9221866724465473,0.9056430128855532,0.9368048300657648,0.9477131666302098,0.9383104060032107,0.936210186145213,0.8240919170181782,,,,,,553769100,MNTG
141948,,,,,,,,,,,,,,,,,,0.9384613689701199,0.9608697163092993,0.9684069170513109,,,G1288E103,BIQIF
72966,,,,0.8776741783364737,0.8978647667214725,0.8862107511177729,0.9147977606685569,0.9254012234418978,0.9300279798069804,0.9433199448338829,0.9537599171858204,0.920405507694151,0.8818055711834683,0.9196728146872349,0.9382391708620561,0.8150336076247735,0.4818578114250779,0.5672014178563577,0.5848188940741125,0.6822070081133099,0.7745151685621746,,404139107,HCHC
30878,,,,,,,,,,,,,,,,,,,,,,,09258J108,BPOL
128870,,,,,,,,,,,,,,,0.9602907663073538,0.9471862828118891,0.9639220891343049,0.9699141496804256,0.972488842376752,0.9774943799590803,,,04685W103,ATHN
83062,,,,,,,,,,,,,,,,0.9595877583301183,0.9373280967722442,0.9118079624443378,0.9110632498915558,0.9287603918039865,,0.9411678003724291,80917W202,SCRH
144517,,,,,,,,,,,,,,,,,0.9904029407057408,0.9845408680126472,,,,,359671104,FULL
108779,,,,,,,,,,,,,,,,,,,,,,,67501R103,OSHC
145054,,,,,,,,,,,,,,,,,,0.9710431695149397,0.982429646832854,0.9800335409719001,0.980292088644674,0.9831897543897679,78573L106,SBRA
116362,,,,,,,,,,,,,,,,0.8921287169787183,0.8839300564488651,0.784293060677824,0.8525156738679455,0.8674400814209445,0.8833440331105079,,75903M309,RHE
85430,,,,,,,,,,0.744020574879672,0.9041321956471566,0.9434436089423516,0.33092577455693195,0.4624672598497626,0.5766153718203534,0.707098971442617,0.8444231957069135,0.9880678940839827,0.988927741248802,0.2934435068043663,0.4320707789812839,0.6802186412226388,268948106,EGBN
49341,,,,,,,,,,,,,,,,,,,,,,,74624M102,PSTG
53205,,,,0.9671684988616732,0.983952405952577,0.9717315270436959,0.9476310444394948,0.6054686505468098,0.6833358891468635,0.7603959930815237,0.8321459052132744,0.9069692406913358,0.970052389450872,0.9680530460084482,0.9752979173373795,0.9596982198901955,0.9757998837780791,0.9823926906776419,0.9817568962586118,0.9688904872173467,0.9627854641045861,0.9627562766244241,774515100,RCKY
1640,0.9126520194210623,0.9162594169568485,0.9411028010070066,0.9500034383862325,0.9604631857903577,0.9691922136044404,0.9732334994554307,0.9524803493480182,0.9425216522513342,0.9071004425075762,0.931111470095645,0.9142726462536886,0.887631896460296,0.9113117795886183,0.5121625756843267,0.861448816626036,0.881666013218233,0.8824458326446576,0.61809714507856,0.7497297891114675,0.8136174567638343,0.8144720896619153,733174700,BPOP
101745,,,,,,,,,,,,,,,,,,,,,,,004507208,ACIE
11614,,,,,,,,,,,,,,,,,0.9821576422799947,0.9869162985342909,0.9881821614013948,0.9873490570514445,0.9871433842565598,0.9869048673341787,689648103,OTTR
40630,,,,,,,,,,,,,,,,,,,,,,0.9772769592893464,69354M108,PRAH
138882,,,,,,,,,,,,,,,,,0.9280732058800207,0.9322475625870357,0.9482002608144002,0.9574895824822349,0.9582306582938989,0.9628135661886862,682143102,OMER
40487,,,,,,,,,,,,,,,,,,,,,,0.4760579974722664,923451108,VBTX
33347,,,,,,,,,,,,,,,,,,,,,0.939125184367508,0.9546764671345682,36467J108,GLPI
119424,,,,,,,,,,,,,,0.9711989250447098,0.9508113185453203,0.9584995402232043,0.9568301758668243,,,,,,768573107,RVBD
134496,,,,,0.9735384171627081,0.9638299133310131,0.9674957896922234,0.7883575264907833,0.8237427660712834,,,,,,,,,,,,,,46138E776,FRN
95699,,,,,,,,,,,,,,0.9451372856491048,0.9558352714336131,0.961214186262994,0.9633044963527396,0.9543771633679862,0.9470187232562232,0.9446512696278295,0.9407031442377765,0.9231728565996997,918216102,VG
116501,,,,,,,,,,,,,,0.9451372856491048,0.9558352714336131,0.961214186262994,0.9633044963527396,0.9543771633679862,0.9470187232562232,0.9446512696278295,0.9407031442377765,0.9231728565996997,92886T201,VG
45682,,,,0.9405341274578529,0.9608873336583826,0.8667487659166409,0.8901774174525243,0.8684134692264293,0.8725690727208104,0.8550375500829734,0.8761414801278276,0.9174101740454594,0.9486305699204423,0.9625680716340075,0.9682521670678961,0.9664848114411283,0.8416279938516074,0.8536119717461489,0.7378534832516627,0.7997480893321581,0.8525094543639895,0.8955858033684796,989207105,ZBRA
88390,,,,,,,,,,,,,,,,,,,,,,,383584208,GOVB
109775,,,,,,,,,,,,0.9565080268418786,0.960526236665417,0.9642217574476506,0.9338990954094438,0.9461325272337252,0.9552400431422227,0.9265121364273664,0.9446910893670324,0.9517293505709299,0.9683191720142247,,25659T107,DLB
118446,,,,,,,,,,,,,,,,,,,,0.9853153525621297,0.9497154279864558,,85858C107,STML
38779,,,,,,,,,,,,,,,,,,,,,,,42226A107,HQY
104532,,,,,,,,,,,,,,,,,,,,,,,031538101,AMIS
46918,,,,0.8334950744077941,0.8499486398502926,0.8708211546888448,0.903858292097331,0.9061150485419283,0.9291549481976944,0.9367276517521835,0.9340351813662163,0.9426421608847015,0.40424364655040196,0.5197505721932077,0.6283371595671139,0.7382776381169603,0.3940347897748264,0.4252155502471795,0.5566625983263658,0.6572807028183716,,,002567105,ABAX
38648,,,,,,,,,,,,,,,,,0.9766865166458647,,,,,,910187103,UDFI
47970,,,,0.9357511060981876,0.9447354764200598,0.9425559273870515,0.9534389470830901,0.8815708671651061,0.8925634644292577,0.7984184983115231,0.742942765325102,0.794760933115774,0.8190499531563965,0.8772109173008709,0.8773750149409555,0.9069791452754179,0.8487516507129784,0.8760550066028212,0.9046109427382237,0.9193314593054144,0.9257083258790164,,500255104,KSS
15346,,0.9249717003720977,0.908043695587412,0.943693966722515,0.957363939936814,0.9600074861191086,0.9463525717073926,0.8881317803789415,0.9130921416622775,0.925969257116791,0.44636550168384315,0.7596361666828866,0.5533406774042072,0.6655218778773264,0.5973872511110068,0.7609393453997887,0.6208291852414893,0.6551059362782684,0.7605272636529242,0.8702502498614615,0.8744818386216083,,896712205,TRT
109406,,,,,,,,,,,,0.9242833545718859,0.9414262062395359,0.9521143810571988,0.9839843019472319,0.9819091995569453,0.9762851870159789,0.9756510848203941,0.9802040852388341,0.9823461566139976,0.9796929523300703,0.9839201284232167,61945C103,MOS
27768,0.9989019367003593,0.9946301589200903,0.9954438181734485,0.9919710796318923,0.9901929684498855,0.9924182589636109,0.9958322277496178,0.989206791839323,0.9929461474051576,0.4810607631207893,0.6508101774361115,0.7340006195534198,0.6580326157820079,0.7983615638696121,0.9168262608287495,0.9361137830699515,0.9635697820106192,0.9870158919508203,0.9469967736312688,0.9337891780509133,0.9367995389684832,0.92723294617814,320817109,FRME
71104,,,,,0.7891466210399496,0.8086256311430153,0.795579244099212,0.7489304333141619,0.8570277817473302,0.9052820357139947,0.9089640764186762,0.8318524583726425,0.8295508152397428,0.8770780127076913,0.9071357720464596,0.8463161921098173,0.8747628932798337,,,,,,233720101,DAEG
3149,,0.9766923928830863,0.9556685428778474,0.9000570494665581,,0.8590118475673858,0.7402425590305605,0.7713295529061248,0.7555886900059248,,,,,,,,,,,,,,24712X106,DLPX
3899,,,,,,,,,,,0.48663786220322064,0.5922868465563574,0.6930204331265744,,0.5187762847368843,,,,,,,,208254862,CNLG
23761,,0.9460080558284691,0.9639979728572158,0.9720133657816449,0.9665586504490784,0.9769295762131003,0.9744096694237122,0.959863116504844,0.9666937729672913,0.9689992439716265,0.9779487020488006,0.9801672116356197,0.9812403479956421,0.9836308951169233,0.9829734079254434,0.9813985481326354,0.9347199303604242,0.85332295739019,0.872826872924388,0.8736174728315895,0.9015561059981211,0.9268639916137111,50540R409,LH
100858,,,,,,,,,,0.9871786645943077,0.9891367449880508,0.9913746222118254,0.9937552553456902,0.9953896440071034,0.9963769710074905,0.9969880516314349,0.6303872704545606,0.7043899696379375,0.7782123368684952,0.8520168728390536,0.9256303800478388,0.13961090195117234,78648T100,SAFT
106782,,,,,,,,,,,,,,,,0.9604270494454928,0.9763176799530819,,,,,,803521103,SARA
12779,,,,0.9093391610519562,0.7893973331858509,,0.8494722739434863,0.8463391214183236,0.8639958998677425,0.9080916769272982,0.9351746604953279,0.9636281563100895,0.9296641928151361,0.9433488953943339,0.9461871483945025,0.7877113474328857,0.8673761331171885,0.9081761874449013,0.9127203266762903,0.9153760201975885,0.9044366474692698,,032332504,ASYS
107369,,,,,,,,,,,,0.9488722340169451,0.9894298673059463,0.9910613711532793,0.9845208395481178,,,,,,,,928708106,VLTR
111447,,,,,,,,,,,,,,,,,,,,,,,31429C101,FFCO
134111,,,,,,,,,,,,,,,,,0.9660876299533493,0.97009310590919,0.8978590856164489,,,,25389M877,DGI
75634,,,,,0.5302713223350357,0.6916698478199804,0.11003094585109312,0.1473801343001756,0.31067810960310976,0.47244716028714373,0.6390214087201396,0.7933318944165764,0.9486288145074957,0.9356309646517353,0.1190266909396768,0.2922314855734938,0.5926625251716401,0.6109741989320885,0.6258224140631297,0.6439012180460794,0.8114016937718398,,74727D306,QADA
68689,,,,0.9293512661017616,0.9337230570330435,0.9138593727024327,0.9097979282299647,0.9155730091087392,0.9343526104565326,0.9497094356764328,0.9583135017733346,0.9609580102430069,0.9687363239858003,0.9683970225188927,0.969768055080111,0.9736197474522112,0.9769972057577958,0.980630651065891,0.9765028772627081,0.9724575235037168,0.9761751461301749,0.9802469766193944,941848103,WAT
10561,,,,,,,,,,,,,,,,,,,,,,,N59465109,MYL
65917,,,,,,,,,,,,,,,,,,,,,,,G22707106,CCH
149072,,,,,,,,,,,,,,,,,,,,,,,12674E208,CCH
32363,,,,,,,,,,,,,,,,,,,,,0.9546985385799156,0.9662407097206142,G8827U100,TPRE
85171,,,,,,,0.8576886025828928,0.7739846119466263,0.813546882289201,0.7840487305694499,0.8119290312247817,0.8865495647754196,0.9541778962635851,0.9654189279580041,0.9695861269171508,0.9595313578412796,0.9598946282272471,0.9732243202882465,0.9816479085604337,0.9886162128185862,0.9807170618843821,,420476103,HWBK
84140,,,,,,,,,,,0.9417432030207804,0.9645772261001676,0.9844730954863208,0.9835957137602073,0.9519170535114421,,,,,,,,46261R107,IPT
49568,,,,0.8293195338775833,0.9003948214017591,0.9366737356904007,0.956471779675583,0.9634492361290296,0.9656388483030158,0.9767673289737389,0.9626592982584992,0.9432998564360908,0.6985098629742383,0.8011166636528578,0.8427830557390127,0.8796163960680884,0.8304715489230026,0.7637410604288728,0.8821916666381181,0.8964893978055997,0.7925907283061184,0.8458320654704826,603158106,MTX
17136,,,,,,,,,,,,,,0.8789059211224123,0.9274785604612793,0.9374634785312373,0.944365956386988,0.9542831423379832,0.962217601792619,0.962621690241751,0.816586841727786,,124769209,CASM
66733,,,,,,,,,,,,,,,,,,,,,,,10806X102,BBIO
150611,,,,,,,,,,,,,,,,,,,,0.9875780278674334,0.985273097442947,0.9760563175092682,10921T101,BCOV
7327,0.981719430460309,0.983593316696895,0.9837750804801073,0.5159513969958458,0.6086228555119816,0.6843305474444475,0.7784820763700331,0.8770743470326419,0.9688688179076085,0.9639710841432008,0.8676697476322968,0.8813736254355797,0.9008985160174884,0.9279571776358381,0.92958636517938,0.9615490455540971,0.9732010823535193,0.9721901354565373,0.9776674323914157,0.9394512343957176,0.9107914612912845,,423452101,HP
85273,,,,,,0.7828137949955531,0.7724061594428657,0.49469787377615615,0.4923998341335,0.6189343165654209,,,,,,,,,,,,,69811Q106,PANC
