,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,cusip,ticker
100228,,,,,,,,,,0.9447318725102288,0.9621288721090974,0.9810227319118529,0.960258838825761,0.9725078866981282,0.9739840813759383,0.5437382931310625,0.810261600050875,0.8112120239937773,0.7897483373842772,0.8854008977117408,,,,,00215Q103,AROPQ
9139,0.9393712742491177,0.9658404350837145,0.976659345424817,0.8675442735040096,0.8947035871829815,0.9134455404552834,0.9438997387825475,0.9559265292243689,0.9588467063927754,0.954359399674229,0.9621171013882055,0.9721097004328475,0.9742897168987973,0.9645260575174475,0.9600310391988297,0.9236161748271366,0.9091513444775808,0.929371854284523,0.9559452543154351,0.9449986719139006,0.9569213704764357,0.9684132407682963,0.9754334627335611,0.9572885914219871,532457108,LLY
94378,,,,,,,,0.9761750213828796,0.9865183835649187,0.9910693996507853,0.9939703660455633,0.994460354789899,0.9803958814635686,0.9816967612610665,0.9861059601120811,0.9852009813540016,0.984316024287318,0.9884380008577379,0.4132358064545603,0.606649217371411,0.8048065056611938,1.0,1.0,,29382R107,EVC
87522,,,,,,,,,,,0.51710479112303,,,,,,,,,,,,,,043509108,ASCBQ
154666,,,,,,,,,,,,0.8095330782402828,0.457978484011222,0.6633540452431793,0.7983960088334969,0.9329331327781055,0.9595258677545256,0.9370440151593042,0.9653693556224487,0.9805592291086566,,,,,55314U207,MMRF
121418,,,,,,,,,,,,,,0.9698488327311322,0.989287999184457,0.9950967751644152,0.9603478216933495,0.9565536099409279,0.9729191481939021,0.9710631626771741,0.968555042100092,0.9537506761065518,0.9698177634629525,0.9829901444045728,25960P109,DEI
9204,0.9774546644673507,0.9800901403906254,0.9362430128839438,0.9421612001894344,0.9585878939562811,0.8582268669491958,0.8444393975965155,0.8943064392633656,0.9542600812738181,0.9305830984169248,0.9460612818371027,0.8868396669954685,0.8459190412948766,0.89374027012237,0.9165630532523297,0.9101355084202402,0.8487202012614931,0.8694466131579782,0.8859826574815438,0.9262136103589579,0.9437900654281255,,,,485865109,KATE
65306,,,,,,,,,,,,,,,,,,,,,,,,,34983P104,FTSV
87292,,,,,,,,,,,,,,,0.4990288210252862,0.6870241667394756,,,,,,,,,37249T109,GGLR
92667,,,,,,,,0.9160498676068712,0.9230201731073766,0.9555414660461761,0.966608768622531,0.9564565771035957,0.9517268420878541,0.9410261147366888,0.9395685375155289,0.9577612458908421,0.9632380525670744,0.9625862381463515,0.958403372253272,0.956210074667633,0.9411229633663288,0.9307914348128933,0.9311704160660247,0.953277273454631,766559603,RIGL
85823,,,,,,0.9327713035475792,0.9871120338074736,0.9854971878193551,0.9910844778728625,0.9926019404378951,0.9129229259242028,0.932780867328964,0.8607005598521171,0.8910990617349995,0.9285942944500042,0.9706025391539725,0.9670360339227936,0.9754607308174142,0.9795779342162735,0.9782736880207565,0.9823203195082476,0.9864684721698668,0.991024053273723,0.9842393005327872,760759100,RSG
95576,,,,,,,,,,,,,0.9470888025433336,0.955132035676562,0.9578207013680314,0.9754688169524917,0.9839900930543544,0.9906689876387339,0.9820468734430867,0.9884129271997217,0.9931675727045652,0.9224799620488672,0.9341091809358538,0.9602972404574365,81617L108,SLCT
64987,,,,,,,,,,,,,,,,,,,,,,,,,714254109,PRT
36465,,,,,,,,,,,,,,,,,,,,,,,,0.9610863143053022,58506Q109,MEDP
1418,,0.906474656396885,0.8626853985443629,0.8512325421794745,0.7553776291298457,0.858599088573457,0.8544470360199422,0.9161724024616439,0.9277118334284112,0.9056834875542409,0.9139414894585465,0.8126973819133173,0.8905831867678248,0.9040624269978754,0.9202624813112261,0.9636729790897935,0.9641688114444444,0.9683345055631758,0.9748670681402937,0.9708488827678113,0.9581596525812056,0.9572579297048219,0.9559464806366291,,052769106,ADSK
4995,,0.9115678793739335,0.8767382846548135,0.8337331461051135,0.8818880730882888,0.913805391832002,0.9226747900427377,0.9240286721279288,0.9423588609396809,0.8359787367219234,0.8696383053807546,0.8892292172223574,0.932403679852473,0.9202792126525597,0.938745124982964,0.9395181090779063,0.9407416515377424,0.9415675893658965,,,,,,,191042100,COBR
28741,,,0.9940833576909861,0.996476980455554,0.996694022780126,0.9962729946084158,0.6505970062546305,0.7213802068500748,0.7691725226773359,0.3083033621763074,0.4507262887443921,0.6521375549007912,0.6998454366251604,,,,,,,,,,,,220873103,CORSQ
32074,,,,,,,,,,,,,,,,,,,,,0.9943661442525675,,,,18948M108,MYCC
35312,,,,,,,,,,,,,,,,,,,,,,0.9757590828891266,,,02504D108,ACSF
18305,,,,,0.8115504579351945,0.9177341236645719,0.8590879129157151,0.8232356289618613,0.8471484636144858,0.8453155399549273,0.915440707779332,0.9544302522210942,0.9326149965383431,,,,,,,,,,,,693283103,PDGE
5259,,0.9009902066290308,0.9047295008036792,0.9146139489793702,0.6325789581315794,0.7350153399802273,0.8377257863239945,0.9431972373760696,0.9767374026955151,0.5567241612217795,0.6866283910843164,0.8036569679186982,0.6296371330495849,0.7442081385536805,0.8305375139524539,0.9529873962726944,0.9201051173636289,0.9412576208031238,0.9406908814145214,0.26423491204745836,0.6893022472093288,0.7189931873743665,0.7406250815291954,,291087203,MSN
7559,,,0.4848514182746035,0.5614635713966655,0.5910168878919152,0.6906442655266468,0.830339505081899,0.96363424463199,0.8632855650006127,0.3886827047227863,0.6001555638320656,0.8123935687868805,0.9999999999999997,0.2599281030029044,0.499586517862786,0.7379247791167688,0.9175110493976407,0.9369745654937637,0.9613046741981845,0.9256875353735866,,,,,85590A401,HOT
37110,,,,,,,,,,,,,,,,,,,,,,0.9591125504976966,0.9616351263008021,0.9631119999137496,G8807B106,TBPH
19370,,,0.9361234174044067,0.9508693106667153,0.9561031395029329,0.9580378223133139,0.9733724675881108,0.9644007976289267,0.9752718808480765,0.9519300191908558,0.959081634179471,0.9559200656724075,,,,,,,,,,,,,380894105,GCGC
46040,,,,,,,0.9910679415414269,0.9931348928549103,0.9971174960770702,0.9864317994367732,0.9880011590412456,0.9910454557700467,0.988787709263498,0.9889055841966569,0.9890486652870402,,0.9519976626535094,0.9574040439928407,0.9683782290318255,0.9808781330646945,0.9892730179377528,0.9842320056266193,0.7997991953699244,,552074700,WLH
50659,,,,,,,,,,,,,,,,,,,,,,,,,09099T935,BIOX
66486,,,,,,,,,,,,,,,,,,,,,,,,,G1117K114,BIOX
117375,,,,,,,,,,,,,,,,,,,0.8511823723142613,0.9565979851714181,0.9757836421040209,0.9672353303734202,0.9640038010178311,,067532101,BRFH
116349,,,,,,,,,,,,,0.8721984701934274,0.9239749925320923,0.9703794453214766,0.9520196412074724,0.7186481386743505,0.8102454110418158,0.43144704523545196,0.5851694504292103,0.7876855298669115,0.9808896018748223,0.9925973285037246,,624758108,MWA
18780,,,0.9308481383031135,0.7472021636452583,0.8319326758654361,0.8623120567506121,0.9262712129615217,0.9006615724433992,0.9150899907641575,0.943671694856743,0.9419724163545672,0.948020693183446,0.952160217771464,,,,,,,,,,,,130439102,CAMD
92365,,,,,,,,0.8439632685419909,0.8290402541213178,0.8263105876993367,0.9115797713642134,0.9717980367097985,0.9736604764828186,0.963935601529275,0.9219963799290022,0.9430993800555326,0.9630126410717287,,,,,,,,04518A104,ASIA
118456,,,,,,,,,,,,,,,,,,,,0.9847664600478393,0.9914700896222591,0.9928796343110594,0.9893402749768269,0.992964479692712,09259E108,TCPC
109223,,,,,,,,,,,,0.9635609472149467,0.9503324841428924,0.9529496078497753,0.9504025219638893,0.9666105453866801,0.9569205907909213,0.9609860957401731,0.9202090096537233,0.9189953095733117,0.9407145397102976,0.7701126172811995,0.8153137507409541,0.837211443322094,447462102,HURN
47419,,,,,,,,,0.9508826520747018,0.9186037645638737,0.8897775567165297,0.9096935738016513,0.9593302670293752,0.8506562734369814,0.8839665538182194,0.9235128911775901,0.9574482908182991,0.9496331611974095,0.9208403812488112,0.9332838937477975,0.941541696330162,0.9636878356345409,,,887317303,TWX
12720,,,,,,,,,,,,,0.9797239231242502,0.9809821278748659,0.9824864366336635,0.9869989616421889,0.9834618316100704,0.9866525037377089,0.9835812160684975,0.9826333090514106,0.9616133938491395,0.9591577085729849,0.9647530290230858,,746228303,PCYO
98926,,,,,,,,,,,,,,,,,,,,0.9798568758053688,0.9876215375109257,,,,16122W108,CHFN
77397,,,,,0.7282774261226548,0.7932088549518621,0.7351893961082657,0.7738307643004786,0.7954457461181462,0.7769234008318158,0.8395081801198568,0.8888000857160357,0.9312708451767383,0.9457574721185202,0.9145541105071197,0.9368471130324808,0.9148674285251022,0.9511833715148503,0.9533688786849724,0.9658507387043981,0.9477666803523846,0.9367133614351416,0.9534835318158831,,75605L708,RNWK
9981,,,0.986929203088425,0.993788224330549,0.9948777550199912,0.25511434766066987,0.5040231090421542,0.6144405335691875,0.7241747226440158,0.644391344644202,0.6788707050911756,,0.776611992192861,0.9485693700046879,0.9284656304707394,0.9597171979686094,0.9770100437162067,0.9929400851203066,0.9970017689882816,0.9918542150249122,0.9932974715289928,0.9216792516797779,0.9210591753767586,,590660106,MTR
63897,,,,,,,,,,,,,,,,,,,,,,,,,05988J103,BAND
45719,,,,,,,,,,,,,,,,,,,,,,,,,103197109,BOXL
17249,0.8800778998618976,0.9592781517350163,0.9584411407914812,0.9554613763039397,0.9331571154054679,0.9485839288067929,0.9395659046770389,0.9590770347486473,0.9728061598163892,0.9272875590989296,0.9274620964596059,0.9266320280304893,0.8942839456500601,0.910191440189798,0.9012611304861324,0.9020715967117257,0.9468042772804776,0.9728276981063401,0.9717209029347814,0.9782364001707667,0.980154789898069,0.9801117477700422,0.9765895722518295,,919794107,VLY
1052,,0.7746028477682771,0.8830768129860932,0.8714150846171361,0.9293616720463964,0.9286427710086148,0.9366389396530646,0.9574131814595227,0.9706171647600526,0.9614705540755845,0.9518702511206317,0.9588805281684033,0.9669557465301222,0.9769452472504784,0.976071268206307,0.975476169041893,0.9745187347354546,,,,,,,,032744104,ANEN
36526,,,,,,,,,,,,,,,,,,,,,,0.9586457703228484,0.9760524387419413,0.9816851000358421,887399103,TMST
48851,,,0.8167478487357828,0.7634313547930502,0.8495376381737839,0.9355964105319505,0.9665795232210064,0.9581540278494476,0.9504211670818637,0.9067233769504898,0.9229745652363001,0.9542147171497057,0.9616574077893935,0.9295506379404125,0.9515787552773539,,,,,,,,,,989922109,ZOLL
28807,,0.9668731346551453,0.9887631883318257,0.9915052702487257,0.9889592372263509,0.9943396562336394,0.9480190038624582,0.9628440379427072,0.9702462744055936,0.9625122249992525,0.957984023058528,0.9275726640572047,0.9515979162092402,0.960782486292097,0.9532277923520391,0.9419537994702116,0.9638106818861513,0.9699971627181955,0.9454853095686362,0.9680947776488461,0.9667383401243715,0.9647392676776497,0.9368844588851272,,814785309,SNFCA
95122,,,,,,,,,,,,,,,,0.9489024550978508,,,,,,,,,200845105,CMFB
45883,,,0.9269050886087561,0.9008260479318376,0.920173956681186,0.9080305431429235,0.9212697438367262,0.9293627754803876,0.8942631959364951,0.7432341496514225,0.8270510103479998,0.8716841316983454,0.9225398907251203,,,,,,,,,,,,87872T207,TSCC
43849,,,,,,,,,,,,,,,,,,,,,,,0.9699467887966952,0.9703744823977555,928254101,VIRT
59510,,,,0.9455731886175963,0.9572660557957459,0.9713032874508957,0.9637486936461438,0.9692316515166276,0.9538811944953335,0.9494315544554824,0.9330113825172193,0.9438716325817936,0.9656052567867102,0.987736810125555,0.9891743202678448,0.9092378285477697,0.9378010199399259,0.9178707699047536,,,,,,,480838101,JOSB
44915,,,,,,,,,,,,,,,,,,,,0.9493144349041279,0.9441491434679924,0.9363104919862059,0.9471928011222928,0.9626718322722781,379378201,GNL
71460,,,,,0.344736366546824,0.5580897640338742,0.5402101010179416,0.7533972611983578,0.7682408647871323,0.3173258519501865,0.40805894769219164,0.577504373894364,,,,,,,,,,,,,374276103,GYI
96518,,,,,,,,0.6923338854348131,0.6932423173947505,0.7091498376516502,0.7447501840639088,,,,,,,,,,,,,,68383A101,OPSW
39282,,,,,,,,,,,,,,,,,,,,,,0.2678617028249812,0.6546711517429604,,781386206,RMBL
73719,,,,,0.8527714417589002,0.9422926277647014,0.9558414919043643,0.9356741924340586,0.8441624458711074,0.8872351863868339,0.942294341552412,0.9031175040762722,0.9154606554465374,0.9351622050229599,0.9528929805481535,0.9719727417925358,0.961477263888476,0.9690796918530321,0.9411168836591214,0.9584308136709613,0.9525072153502089,0.961707483237405,0.9770919787746544,0.9888056476420273,157085101,CERS
68573,,,,0.965543204289943,0.9834062905998421,0.9784994956235069,0.9769731135687457,0.9831608948753465,0.8789017158170002,0.8708481422265217,0.9132522389982852,0.9673902122374173,0.9767953286376541,0.9348626974120696,0.9441664238413754,0.9366266693775153,0.9620568184669872,0.9125950523636627,0.9376021014770325,0.9206978656745854,0.9375120811702703,0.9272686850082971,0.9437777906488147,0.9554703697837988,808541106,SWM
39831,,,,,,,,,,,,,,,,,,,,0.42064796861315373,0.526847349335103,0.6983477295852237,,,00928L300,ABWN
40816,,,,,,,,,,,,,,,,,,,,,,0.9891639471254058,0.9913647285259256,,G9019D104,TVPT
72756,,,,0.749949179572086,0.7565820493938133,0.8281090390596241,0.902040419125413,0.8656315378355263,0.8884491960959086,0.9167697843025922,0.9661484778375079,0.9710641109191025,0.9259247748391869,0.9387004483066453,0.9520880884646198,0.8869321123450752,0.9099974760375843,0.9044963584962143,,,,,,,229678107,CBST
43306,,,,,,,,,,,,,,,,,,,,,,0.988968766048172,0.9850539507565962,0.9829886676237244,83417M104,SEDG
88707,,,,,,,,,0.6975192041745785,0.916021960869169,0.9392108394101263,0.9357729174799451,0.6910715830301862,,,,,,,,,,,,452519101,IMMP
153645,,,,,,,,,0.6975192041745785,0.916021960869169,0.9392108394101263,0.9357729174799451,0.6910715830301862,,,,,,,,,,,,45257L108,IMMP
142076,,,,,,,,,,,,,,,,,,0.2089092288850759,0.7111059698884293,0.4687956168774601,0.7447716484628559,0.744771648462856,0.1912579597108567,0.44728293477105624,29404K106,ENV
79223,,,,,,,,,,,,0.9913513303514107,0.9650162701657088,0.9065590328879626,,,,,,,,,,,151169109,CLU
90832,,,,,,,,,,,,0.9913513303514107,0.9650162701657088,0.9065590328879626,,,,,,,,,,,135113108,CLU
121855,,,,,,,,,,,,0.9913513303514107,0.9650162701657088,0.9065590328879626,,,,,,,,,,,46433B204,CLU
32805,,,,,,,,,,,,,,,,,,,,,0.9745998248877674,,,,773111109,FUEL
33622,,,,,,,,,,,,,,,,,,,,,,,,,989774104,ZU
60182,,,0.9329418671539212,0.9930648878327303,0.9933835146096222,0.9953794856001096,0.9890565075648107,0.9924650971400584,0.9925276805743571,0.9715741514497438,0.9793407666962288,0.9873026153390206,0.9649934466701829,0.9759628621999118,0.9778919647552183,0.6784763364779233,,,,,,,,,92189F171,GRNB
85677,,,0.9329418671539212,0.9930648878327303,0.9933835146096222,0.9953794856001096,0.9890565075648107,0.9924650971400584,0.9925276805743571,0.9715741514497438,0.9793407666962288,0.9873026153390206,0.9649934466701829,0.9759628621999118,0.9778919647552183,0.6784763364779233,,,,,,,,,394361208,GRNB
129151,,,,,,,,,,,,,,,0.9261020330314974,0.9655817607810545,0.9938682249775445,0.9997238633083589,0.29238501871264694,,,,,,171326101,CHUM
93618,,,,,,,,,,,,,,,,,,,,,,,,,12802P307,CBYI
107421,,,,,,,,,,,,,,,,,,,,,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,G5480U120,LBTYK
11288,0.9758733664892025,0.9864308966236335,0.32382029128463974,0.5430745368936033,0.7677172147901992,0.9998338356299582,0.9995015068898744,0.9962008667775328,0.9917801182030982,0.9839762999194477,0.48901633867601074,0.6656984270956866,0.8263422425902802,0.9989350326830088,0.8726120649090428,0.9389434600761429,0.9559656917079868,0.9724173770603123,0.8214686097897563,0.880823190775026,0.9404115953875131,0.9641933052364764,0.8986846989323013,0.9208561146823668,949746101,WFC
75795,,,,,0.9683023557068174,0.9786091453309879,0.9684090295161011,0.9827537064232507,0.9689992614993869,0.9735623699170666,0.9551962150673229,0.9633767360359635,0.9724775582037033,0.9871744365805096,0.9870273628960055,0.9924805412328919,0.9933440433536034,0.9964190790172572,0.9904610779439436,0.9919950190953587,0.9895682651252228,0.9867455822094993,,,87162H103,SYNT
66327,,,,,,,,,,,,,,,0.9838425192810378,0.982144254288468,0.9408028321948837,0.9297749135681527,0.9418679471843042,0.9308809244642461,,,,,41755C104,HGGG
31757,,,,,,,,,,,,,,,,,,,,,0.990967113260426,0.9920154038229262,0.9932125042630618,,57165B106,MBII
125215,,,,,,,,,,,,,,0.9648917349993411,0.8795534997298587,0.9083334260059265,0.9530647147055752,0.9876593770206448,0.9855265897145683,0.9801750267830549,0.9803302050709034,0.976743863306821,0.9875269314017299,0.9882417578635917,87611X105,NGLS
11267,,,,,,,,,,,,,,,,0.8423605110851041,0.9823422268658925,0.9904422333891013,,,,,,,111381109,BVII
33006,,,,,,,,,,,,,,,,,,,,,0.9756809894756131,0.9793714565923072,0.983696391018177,,268785102,EPEGQ
5134,,0.9383872827843079,0.8269866111239623,0.8980742287815158,0.9251866228336013,0.2924695085080778,0.5147744693753972,0.33325149467532605,0.6324794034007314,0.5908609831958593,0.7250756965149329,0.7799033798134936,0.9433116795117339,0.9658988505324668,0.9658562644856371,0.8300979675227155,0.8629434435944416,0.9188578443820653,0.9521180169453002,0.9621507883452894,0.9630694249148798,0.8398096939161416,0.8421693110542661,0.8725139642648498,278865100,ECL
44811,,,,0.8025723217930114,0.795767113806053,0.8746049675055394,0.8962409293461092,0.9382753890150793,0.9203992520848336,0.8981143823117494,0.9124581349365318,0.9332773266280044,0.9298499622758499,0.9481342939404254,0.94346895469846,,,,,,,,,,156708109,CEPH
64588,,,,,,,,,,,,,,,,,,,,,,,,,197641103,CLBK
104786,,,,,,,,,,,,,,,,,,,,,,,,0.965370958591444,98421B100,XPER
89820,,,,,,,0.9721205774749465,0.9615410172490785,0.97407545273234,0.9605618468232806,0.8564189051681627,0.8920232480025886,0.9356542303763966,0.9683800977569779,0.9763131934470861,0.9873062068953501,0.9684352934708471,0.9634431353765088,0.9787258118314336,0.983351411408055,0.9887937864367523,0.989224278777319,0.9939906723151912,0.9830364333002041,526107107,LII
43344,,,,,,,,,,,,,,,0.6925039372187705,,,,,,,,,,29362Y106,ENSL
58771,,,,0.9495857854480475,0.870521968203958,0.773716282484041,0.8371860976531481,0.9036930836906185,0.9614404163461808,0.9413176274593589,0.9269146799784114,,,,,,,,,,,,,,70322A101,PTMK
47245,,,,,,,,,,,,,,,,,,,,,,,,,G6331W109,MPSX
111569,,,,,,,,,,,,,0.9803273631958866,0.9422674627024136,0.9554846156425323,,,,,,,,,,00752J108,AATI
61783,,,,,0.9595437590772464,0.9737582333524482,0.33656986865214317,0.7626937893044087,0.7755919643421337,0.7393696369430446,,0.7951783398924389,0.8708515647222148,0.7750578747558695,0.8393346631214446,0.8463129324739156,,,,,,,,,87951V206,TLLEQ
6617,0.9477108222742707,0.9477412667381121,0.9601361856013207,0.9249647779741808,0.9468575285782017,0.9656561006426188,0.9615936640127981,0.9686330859213971,0.965084052148795,0.8258803573463592,0.8103579439283387,0.8568688293775644,0.903612224076754,0.9864600428153434,0.9781126837414836,0.9770682587669023,0.9553103256701959,0.9642989573051498,0.9785518958693388,0.9564827674254824,0.9685510276732822,0.9212547571356003,0.910760959806562,,371532102,GCO
137766,,,,,,,,,,,,,0.3153378454469569,0.5241548318574384,,,,,,,,,,,381004100,GOEG
92454,,,,,,,,,,,,,,,,,,,,,,,,,M81869105,RVSN
2530,,,0.7541638327859929,0.8471507652565075,0.9315150215088875,0.9565569915035059,0.9437337663377673,0.9451044586634584,0.954363806642092,0.6976012846888127,0.7926370714588833,0.8888573087087681,0.9475745949597975,0.9536667027564353,0.9563131537531867,0.9742138831266858,0.9748210191105358,0.9687486554940351,0.9760961591093502,0.9711380501113572,0.9261907042039651,0.9171082403555394,0.9339425317490754,,125906107,CSS
15880,,,,,,,,,,,,,,,,,0.9853323598358391,0.9775564107305802,,,,,,,23437P208,DLOV
72676,,,,,,,,,,,,,0.9793602817622062,0.9850384518166032,0.8997245320107755,0.26929057728887046,0.5190423109392952,0.7772088889867504,1.0000000000000002,0.2819610141718113,0.5236757433584315,0.7493637033932677,0.8978747623980537,,03073V107,AMTY
13267,0.941358477144289,0.8893811668687874,0.9384320806878126,0.9385868299507832,0.882524893986897,0.8991435337161621,0.9103007602822047,0.8157718013027537,0.11088733138955548,0.38023622283637337,0.5541378976946071,0.6919985754950687,0.881997597952922,0.9113588727656555,0.913560099146754,0.900591804645067,0.8979489882878772,0.9180799162280339,0.9447825811185223,0.958866156224287,0.9511963158407105,0.9518357617395042,0.9039542748504951,0.92010418594794,783549108,R
59717,,,,0.8744454414138906,0.8775774360769343,0.8544506061569243,0.8921181248186009,0.8469013074150915,0.8506131596344751,0.9116428709497439,0.8878968949320273,0.8986163779022133,0.8644358753181544,0.3193655482826194,0.7053239824011762,0.6714933830322557,0.5821944596352632,0.8524305652065601,0.789864018474693,,,,,,09643P207,BTH
50566,,,,,,,,,,,,,,,,,,,,,,,,,52110H100,LAZY
134955,,,,,,,,,,,,,,,,0.98419069960089,0.9740196540154434,0.9770718683655962,0.9856853401058706,0.9916225693198438,0.989500478222208,,,,404303109,HSNI
126706,,,,,,,,,,,,,,0.9753604781292505,0.977955866276827,0.9909369070582214,0.9892129282850273,0.9869503508631703,0.9944018216656344,0.9970362369590458,0.9958386884763267,0.9955373514408806,0.9939628311020215,,708062104,PNNT
65712,,,,,,,,,,,,,0.9111537579713,0.9844909695235722,0.9715031452884481,0.9480045862743327,,,,,,,,,30151E822,BKC
65387,,,,,,,,,,,,0.9418877613222971,0.9561300561134006,0.9580536486783632,0.9615955652809612,0.971380335093096,0.9678042866445207,0.9549217005565492,0.9676495557117292,0.9632345871357102,0.9657482992272071,0.9593963984091677,0.9186849423136362,,26916F104,ENS
108279,,,,,,,,,,,,0.9418877613222971,0.9561300561134006,0.9580536486783632,0.9615955652809612,0.971380335093096,0.9678042866445207,0.9549217005565492,0.9676495557117292,0.9632345871357102,0.9657482992272071,0.9593963984091677,0.9186849423136362,,29275Y102,ENS
122658,,,,,,,,,,,,,,0.952604299792514,,,,,,,,,,,258598101,DBTK
135919,,,0.8006501295497194,0.8710591444463889,0.8556808868581535,0.8650150678570251,0.902219843698417,0.8780816475965009,0.896322061390659,0.49268482011680864,0.5072035759727481,,,,,,,,,,,,,,46138E792,PXR
41069,,,,,,,,,,,,,,,,,,,,,,0.9859851778142876,0.9829876246403085,,099406100,BOOT
59253,,,,,,,,,,,,,,,,,,,,,,0.9859851778142876,0.9829876246403085,,505688101,BOOT
119718,,,,,,,,,,,,,,0.9377320392070767,0.7491740418514617,,,,,,,,,,71715N106,VRUS
135884,,,,,,,,,,,,,,0.9377320392070767,0.7491740418514617,,,,,,,,,,92537A106,VRUS
37100,,,,,,,,,,,,,,,,,,,,,0.9393004728875711,0.9441868171577154,0.9587300394556953,,49338L103,KEYS
71237,,,,,,,,,,,,,,,,,,,,,0.9393004728875711,0.9441868171577154,0.9587300394556953,,49338N109,KEYS
117122,,,,,,,,,,,,,,,,,,,0.5650327404995246,0.7558958612403125,0.9457710616636213,0.9568779545850866,0.9828582817560706,0.9884683585129483,23204G100,CUBI
67075,,,,,,,,,,,,,,,,,,,,,,,,,02083X103,PINE
107800,,,,,,,,,,,,0.7554633894475827,0.9799706188309226,0.8770493549108395,0.9075123702374621,0.946979431781915,0.8861316961543838,0.9266426002431793,0.9562021848915618,,,,,,361652209,GFIG
146461,,,,,,,,,,,,,,,,,,,0.9655079560717229,0.9813277821603968,0.9701508037823398,0.9672171565501401,0.9493870342741674,0.9713287012648575,126633106,UAN
1447,,,0.9570569932655161,0.9704520998446027,0.9567104513263063,0.8302344871900371,0.9064895332063266,0.9194904866355974,0.916426952808982,0.9445936267861201,0.9568500895712903,0.8011155323454421,,,,,,,,,,,,,24734R103,DSIIQ
8460,,,,,,,,,,,,,,,,,,,,,,,,,132198201,CDGD
50899,,,,,,,,,,,,,,,,,,,,,,,0.9723543616762225,,66706L101,NRE
142743,,,,,,,,,,,,,,,,,,,,,,,0.9723543616762225,,65489A100,NRE
68600,,,,,,,,,,0.9760290804809544,0.9724295066077017,,0.9536437982713535,0.9577798743321185,0.967765873491785,,0.9620036933396606,,0.9103646083238447,0.9087604490316857,,0.9381727194881876,0.957563783375921,,046220109,ASFI
33614,,,,,,,,,,,,,,,,,,,,,0.9773705370583127,0.983655607094588,0.9772628378384848,0.9636434942584685,875372203,TNDM
36588,,,0.9960948177294191,0.997638601042737,0.9996073328495884,0.9998934508060998,0.974664840940718,0.931998547960629,0.9592116534187561,0.6654294838071914,0.7895927419764516,0.8688166248734531,0.8658801154898894,0.9065344988518277,0.932447566284961,0.9712623438804887,0.9837866800501652,0.9781436350666185,0.956491889686426,0.9022574626036061,0.9242154878492265,0.9473371406066953,0.9463596955085479,,140501107,CSWC
128917,,,,,,,,,,,,,,,0.840038369037532,0.9073627091125598,0.9668240499843939,0.9509866996342177,0.9646844486513194,0.9752947939256348,0.9808402893789187,0.9812749331049698,0.9853109068148491,,09625U109,BKEP
148185,,,,,,,,,,,,,,,,,,,0.9784267731502565,0.9824721011627574,0.9715857593339766,0.9731260005673924,0.9621712095400583,,28849P100,ELLI
16592,,0.9224385359596305,0.9154879438434663,0.9388042084514264,0.9197968563696453,0.9410755365218622,0.9639608407323448,0.9577258474021022,0.9602216835438929,0.7936142509265435,0.8069839685315933,0.8691410755030237,0.9466494658817023,0.9570843856482528,0.9702895788149934,0.9571807554966227,0.9504347681190168,0.9535399425338434,0.9564572429841737,0.9716145598573572,0.9732095372747701,0.9348968249276423,0.9541940285137223,0.9421361015038477,963320106,WHR
41906,,0.9427855166031249,0.9442334215707252,0.9651654045288636,0.956247288978444,0.9255388232097309,0.5816077982824323,0.7153261329836128,0.8514658234731919,0.5820252449431511,0.563621612750822,0.7404853198289434,0.9279632472856251,0.9341125204565496,0.9028486804847277,0.9382676250907501,0.976476775245349,0.9931695165706431,0.9915506684234292,0.9507415282839586,0.9517442412004069,0.9703275567927556,0.9814586678967704,0.7913797389840641,40412C101,HCA
107296,,,,,,,,,,,,0.9645095315979447,0.9596500982016972,0.9791495995766808,0.9854446108981127,0.9872265033890611,0.9904543011974415,0.9915923719369238,0.9734471858907069,,,,,,591176102,MEA
30664,,,,,,,,,,,,,,,,0.9006382115239648,0.9347308386775927,0.8254366903331722,0.8882255289892388,0.9436180802539558,0.9952056583082672,0.990806863210912,0.9940011943780701,0.9949530945872972,45172K102,IKNX
96189,,,,,,,,,,,,0.9810945416061588,0.9848297353127284,0.9868532923532148,0.9834039301792153,0.9827248316558431,0.9772411996336982,0.9754628256948528,0.9671854214237009,0.9620027031101466,,,,,147322101,CSCD
87557,,,,,,,,,,,,,,,0.9869303388082652,0.9790927686871088,0.9913430374415434,0.9909642421772206,0.9920144893853271,0.9945450760965476,0.9924797301329323,0.6555456231621244,0.7705498394528908,,15346Q400,CFBK
101629,,,,,,,,,0.9604886686614913,0.4956760208220787,0.7018564708177203,0.7684591754195199,0.8152056788582455,0.7226353509644895,0.8060974275252066,0.8191057555383131,0.8564767147710306,0.8709019048513844,0.6272563588712612,0.8032102850877836,0.8592316258007003,0.8737677653201374,0.7427793676050052,0.8317327766155994,125581801,CIT
63012,,,,,,,,,,,,,,,,,,,,,,,,,G9329Z100,VNTR
130085,,,,,,,,,,,,,,,0.9824864113314328,0.988582574160874,0.9857616127887003,0.9893070976447961,0.9872817291761783,0.9781199715431371,0.982862933644738,0.9922324413889902,0.9967494383059283,0.9973649065572827,56035L104,MAIN
